Text,Label
ಅದ್ಭುತವಾದ ಚಿತ್ರ ಆದ್ರೆ ಚಿತ್ರ ಮಂದಿರದಲ್ಲಿ ನೋಡಲಿಲ್ಲ ಆ ನೋವು ತುಂಬಾ ಕಾಡುತ್ತಿದೆ,Non-depressive
ಈ ಹಾಳಾದ ಕೋರೋನ ವೈರಸ್ ಬಂದು ದಿಯಾ ಲವ್ ಮಾಕಟೈಲ್ ಚಿತ್ರಗಳಿಗೆ ತುಂಬಾ ನಷ್ಟ ಉಂಟಾಗಿದೆ...but Don't worry u get best reviews.. All the best for ur nxt movies,Non-depressive
Inta Best Movie na Theatre nalli nodakaglilla ade bejaru,Non-depressive
Dia nan recent aagi nodiro moviegalalli Adbutha,Non-depressive
Bladey piracy madidara yallaru Alli node status hakidara movie yalli theatre alli yar nodatara first telegram ban madabaku,Non-depressive
ದಿಯಾ ಚಲನಚಿತ್ರ ತುಂಬಾನೇ ಚೆನ್ನಾಗಿದೆ. ಸ್ವಲ್ಪ ಪ್ರಚಾರದಲ್ಲಿ ಕೊರತೆ ಇರಬಹುದು. ಹಾಡುಗಳನ್ನ ಹಾಕಿದ್ದರೆ ಇದು ಇನ್ನೊಂದ್ದು ಮುಂಗಾರು ಮಳೆ ಆಗುತಿತ್ತು. ಹಾಟ್ಸ್ ಆಫ್ ಟು ಡೈರೆಕ್ಟರ್ ಅಶೋಕ್,Non-depressive
ವಾರಕ್ಕೆ 10-15 ಸಿನಿಮಾ ರಿಲೀಸ್ ಆದರೆ ಯಾರ್ ನೋಡ್ತಾರೆ,Non-depressive
Super movie wow amazing ...,Non-depressive
ನಿರ್ಮಾಪಕರೇ ನಿಮ್ಮ ಅಕೌಂಟ್ ನಂಬರ್ ಕೊಡಿ ನಿಮ್ಮ account gge amount akabeku,Non-depressive
ಖುಷಿ ತುಂಬ ನೋವಾವಿತಮ್ಮ. ನೈಜ ನಟನೆ ನನಗೆ ನಿನ್ನ ನೋಡಿ ತುಂಬ ಅತ್ತುಬಿಟ್ಟೆ.,Non-depressive
Nijwaglu thumba chanagide,Non-depressive
Telegram olag ella sigtirbekadre jana yak theotor ge hogtar heli.. Actully edu big mistek,Non-depressive
Theatre alli noduva movie alla alle ye .,Non-depressive
Nam janakke love story iro movie Andre bari romance,Non-depressive
Plz rerelease movie again,Non-depressive
ರಶ್ಮಿಕ ಗಿಂತ ದಿಯಾ ಅವರ ನಟನೆ ತುಂಬಾ ಚೆನ್ನಾಗಿದೆ....film antuu super,Non-depressive
@MT T sorry guru nangu avlu adre agalla adke solpa campare mad de..,Non-depressive
Avlu lofar .....nan sister Diya papa amezon a to z super next relece I m going,Non-depressive
Diya na Rakshit shetti  na belsona,Non-depressive
ಇಂತಹ ಒಳ್ಳೆಯ ಕನ್ನಡ ಸಿನಿಮಾಗಳನ್ನ ಬೆಳೆಸೋಣ,Non-depressive
Super song 100%,Non-depressive
What a song  Jai Kannada,Non-depressive
What a Song. #avanesrimannarayana,Non-depressive
@PRAJWAL NAYAK Karnataka bro,Non-depressive
ಹೋದರೆ ಹೋಗ್ಲಿ ಬಿಡಿ ರಶ್ಮಿಕ ಅವಳೇನು ತ್ರಿಪುರ ಸುಂದರಿನಾ ಬಿಟ್ಟಾಕಿ,Non-depressive
Thu dabba movie sulemagand,Non-depressive
basava basavaraj mind your words. Maathina mele niga irli.,Non-depressive
‌నా పేరు ఉధిత,Non-depressive
One of the unique person,Non-depressive
ಯಾವುದೇ holloywood ಮಟ್ಟಕ್ಕೂ ಕಮ್ಮಿ ಇಲ್ಲದಂತೆ ಬಂದಿರುವ ಹಾಡು ಮತ್ತು ಸಿನೆಮಾ ಗೆ ಒಂದು hands up,Non-depressive
Solpa beat jor madbekagittu,Non-depressive
January yalli nodidavaru like madi,Non-depressive
Idu charitre srushtiso avatara...n*A*S*N*nYar yaru movie nodi like agide,Non-depressive
ರಕ್ಷಿತ್ ಶೆಟ್ಟಿಯವರು ವಷ೯ಕೊಂದು nಮೂವಿ ಮಾಡಿ ಅನ್ನೋರು ಲೈಕ್nಮಾಡಿ,Non-depressive
ಪುಣ್ಯಕೋಟಿ ಮೂವಿ ಬರುವ ತನಕ ರಕ್ಷಿತ್ ಶೆಟ್ಟಿ ಯವರ ಮೂವಿ ವೇಟ್ ?,Non-depressive
@Nagaraj h Jagavar 777 Charlie barutte next,Non-depressive
Super move,Non-depressive
Super  song,Non-depressive
Movie is ossum,Non-depressive
Entha song na dislike madtiralla loafer nan makkala thu nim janumakke,Non-depressive
Kannada super song,Non-depressive
Super song alva,Non-depressive
Rama rama tusu daksha jaripa‍,Non-depressive
Dislike madidavar rashmika fans irbek,Non-depressive
ಎಂಥ lines,Non-depressive
May be after hamsaleka,Non-depressive
All kannada fans hands up to avaneshrimath narayana keep rocking movie,Non-depressive
Nice video song,Non-depressive
@Manjunath BJP Jorapur ybsbjdis,Non-depressive
Super movie,Non-depressive
Like for singer #vijayprakash,Non-depressive
Rashmika n her fans,Non-depressive
Looks like Rango Movie,Non-depressive
Sampoorna kannadada hadu thumba channagide,Non-depressive
Yaru boss alla,Non-depressive
ಚಂದನ್ ಶೆಟ್ಟಿ ಟ್ರೊಲ್ ವಿಡಿಯೋ ನೀವು ನೋಡಿ ನೆಗಡ್ಡೆ ಇದ್ರೆ ನಾವ್ ಗ್ಯಾರಂಟಿ,Non-depressive
ಚಂದನ್ ಶೆಟ್ಟಿ ಟ್ರೊಲ್ ವಿಡಿಯೋ ನೀವು ನೋಡಿ ನೆಗಡ್ಡೆ ಇದ್ರೆ ನಾವ್ ಗ್ಯಾರಂಟಿ,Non-depressive
ಚಂದನ್ ಶೆಟ್ಟಿ ಟ್ರೊಲ್ ವಿಡಿಯೋ ನೀವು ನೋಡಿ ನೆಗಡ್ಡೆ ಇದ್ರೆ ನಾವ್ ಗ್ಯಾರಂಟಿ,Non-depressive
ಚಂದನ್ ಶೆಟ್ಟಿ ಟ್ರೊಲ್ ವಿಡಿಯೋ ನೀವು ನೋಡಿ ನೆಗಡ್ಡೆ ಇದ್ರೆ ನಾವ್ ಗ್ಯಾರಂಟಿ,Non-depressive
ಚಂದನ್ ಶೆಟ್ಟಿ ಟ್ರೊಲ್ ವಿಡಿಯೋ ನೀವು ನೋಡಿ ನೆಗಡ್ಡೆ ಇದ್ರೆ ನಾವ್ ಗ್ಯಾರಂಟಿ,Non-depressive
ಚಂದನ್ ಶೆಟ್ಟಿ ಟ್ರೊಲ್ ವಿಡಿಯೋ ನೀವು ನೋಡಿ ನೆಗಡ್ಡೆ ಇದ್ರೆ ನಾವ್ ಗ್ಯಾರಂಟಿ,Non-depressive
ಏನ್ ಸಾಂಗ್ ಗುರು ಇದು ಕನ್ನಡ ಇಂಡಸ್ಟ್ರಿ ಅಲ್ಲಿ ಚರಿತ್ರೆ  ಸೃಷ್ಟಿಸೋ ಹಾಡು,Non-depressive
Swalpa jasti bildup ayitu annisutte.,Non-depressive
ಚಂದನ್ ಶೆಟ್ಟಿ ಟ್ರೊಲ್ ವಿಡಿಯೋ ನೀವು ನೋಡಿ ನೆಗಡ್ಡೆ ಇದ್ರೆ ನಾವ್ ಗ್ಯಾರಂಟಿ,Non-depressive
Vijay prakash  voice is super,Non-depressive
ಚಂದನ್ ಶೆಟ್ಟಿ ಟ್ರೊಲ್ ವಿಡಿಯೋ ನೀವು ನೋಡಿ ನೆಗಡ್ಡೆ ಇದ್ರೆ ನಾವ್ ಗ್ಯಾರಂಟಿ,Non-depressive
ಚಂದನ್ ಶೆಟ್ಟಿ ಟ್ರೊಲ್ ವಿಡಿಯೋ ನೀವು ನೋಡಿ ನೆಗಡ್ಡೆ ಇದ್ರೆ ನಾವ್ ಗ್ಯಾರಂಟಿ,Non-depressive
ಚಂದನ್ ಶೆಟ್ಟಿ ಟ್ರೊಲ್ ವಿಡಿಯೋ ನೀವು ನೋಡಿ ನೆಗಡ್ಡೆ ಇದ್ರೆ ನಾವ್ ಗ್ಯಾರಂಟಿ,Non-depressive
Hidden details in trailer of ASNn,Non-depressive
wowww superb song,Non-depressive
ಅವಾಗ  ಕಬ್ಜ. ದರ್ಶನ. ಇವ್ರೆಲ್ಲಾ ಬಂದು  ಕೆಡವಕ್ತಾರೆ.,Non-depressive
Kabja kannada samrajya nucchu noor madtade,Non-depressive
Chindi song  Vijay prakash fans hit like here,Non-depressive
ಸೂಪರ್ ಆಗಿ ಇದೆn ಕೆಜಿಎಫ್ ಮತ್ತು ಅವನೇ ಶ್ರೀಮಾನ್ನಾರಯಣ ಇಂತಹ ಅನೇಕ ಕನ್ನಡ ಸಿನಿಮಾಗಳು ನಮ್ಮ ಕನ್ನಡಕ್ಕೆ ಬೇಕು ನಮ್ಮ ಕನ್ನಡ ಸಿನಿಮಾಗಳು ರಾಷ್ಟ್ರ ಮತ್ತು ದೇಶ ಮಟ್ಟದಲ್ಲಿ ಬೆಳೆಯಬೇಕು,Non-depressive
ದಯವಿಟ್ಟು ಕನ್ನಡ ಅಭಿಮಾನಿಗಳು ಒಂದಾಗಿ ಕೆಲ್ಸ ಮಾಡೋ ಸಮಯ,Non-depressive
Music  super,Non-depressive
Song super agi edey,Non-depressive
Sakat ag ede song bros yelru share madana plz nim whatsapp alli,Non-depressive
ರಾಕಿಂಗ್ ಸ್ಟಾರ್ ಯಶ್ ಅಭಿಮಾನಿಗಳಿಂದ ಶುಭ ಹಾರೈಕೆಗಳು,Non-depressive
Signature steps awesome...pakka...# tag agthe,Non-depressive
Rip dislikers,Non-depressive
Hindi version yav channel alli release madidare.,Non-depressive
youtu.be/C3... nnಇದು ಚರಿತ್ರೆ ಸೃಷ್ಟಿಸೋ ಅವತಾರnಅವನೇ ಶ್ರೀಮನ್ ನಾರಾಯಣ nnHands up!! n#ASN,Non-depressive
Yaru tension agbede yakandre dislike madiravru mindrika kadeyavru🤣,Non-depressive
Huchha Venkatsene west Indies... Al the best asn...,Non-depressive
Unlike ಮಾಡಿದವರು ರಶ್ಮಿಕಾ ಅಭಿಮಾನಿಗಳು....,Non-depressive
ಇದು ಚರಿತ್ರೆ ಸ್ರುಷ್ಟಿಸೊ ಅವತಾರ,Non-depressive
Wonderful song.,Non-depressive
ಬಂದ ಬಂದ ಅವನೇ ಶ್ರೀಮನ್ನಾರಾಯಣnHands up,Non-depressive
Nice rakshith shetty,Non-depressive
ಇದು ಚರಿತ್ರೆ ಸೃಷ್ಟಿಸೋ ಚಿತ್ರ ಅನ್ನೋರು ಲೈಕ್ ಮಾಡಿ,Non-depressive
ಇದು ಸ್ಲೋ ಅಡಿಕ್ಟ್ ಸಾಂಗ್ ಗುರು.nಅಡಿಕ್ಟ್ ಆಗೋದು ಪಕ್ಕಾ...,Non-depressive
ಅವನೇ ಶ್ರೀಮನ್ ನಾರಾಯಣ ಶೆಟ್ರು,Non-depressive
Sahitya and sangita eradu super movie blockbuster,Non-depressive
ಅದ್ಭುತ ಹಾಡು,Non-depressive
Shetru birthday party dina haadiro haadu aawaginindaa wait maadtide.....,Non-depressive
DAGAR IN BAR nAFTER RAKSHIT  HITnn,Non-depressive
ನನ್ನ ಗೆಲ್ಬೋದು ಅನ್ನುತ  ನಿಂತನು ಓರ್ವ ರಾಕ್ಷಸ,Non-depressive
Hands up...,Non-depressive
super songnಜೈ ಕರ್ನಾಟಕ ಜೈ ಕನ್ನಡ,Non-depressive
@Kumara Kantirava avn heldange 1st time hange ansodhu..,Non-depressive
Ya bro  true,Non-depressive
@Kumara Kantirava sari nodu,Non-depressive
Pakka guru same feelingu,Non-depressive
Boss vere level🤗,Non-depressive
ದಯವಿಟ್ಟು ಬಿಡುಗಡೆ ದಿನಾಂಕವನ್ನು ಹೇಳಿ,Non-depressive
ಕನ್ನಡ ಚಿತ್ರರಂಗದಲ್ಲಿ ಸಂಗೀತ ಮತ್ತೊಮ್ಮೆ ಅವನ ರೂಪದಲ್ಲಿ ಹುಟ್ಟಿತುnಯಾರ್ ಅವನು🤔?nಅವನೇ ನಮ್ಮ ಲೋಕನಾಥ🤩 ಅಜನೀಶ್..nMusic blasted,Non-depressive
ಅಬ್ಬಾ ಎಂತಹ bgm,Non-depressive
Super song amazing lyrics,Non-depressive
ಮ್ಯೂಸಿಕ್ ತುಂಬಾ estaaythu bro,Non-depressive
Song Karnatakadalli ella hero fans film node nodtare but pls bere languages lli promotion madi,Non-depressive
Avanilade enu illa ee bhoomimele,Non-depressive
ಒಳ್ಳೇದು ಆಗಲಿ big ಸಕ್ಸಸ್ for ASN,Non-depressive
Best Wishes #ASN!,Non-depressive
Jai Kiccha,Non-depressive
ಕನ್ನಡ ಸಿನಿಮಾ ದ ಅವತಾರ ಶುರುವಾಯಿತು,Non-depressive
Super  bro,Non-depressive
@G D yatheesh good job BRO,Non-depressive
Song is amazing,Non-depressive
Sakkath Guru ..luv luv luv,Non-depressive
Wt a song,Non-depressive
supper  guru,Non-depressive
Lo gube don't compare anyone yellaru namma kannada super star,Non-depressive
@Sanjeev Kumar dabba nan maga rakshith shetty,Non-depressive
@F M S rakahith is shit man,Non-depressive
@10 R hu bro name halmodakke,Non-depressive
@MOVIES BOX o Robert,Non-depressive
D  Boss,Non-depressive
D8055 Chakravarty... Rakshit innu Raaja,Non-depressive
Isske samne dabbang flop hai..ASN,Non-depressive
ಮೆರೆಯಲಿ ಗಗನದಲಿ ನಿಮ್ಮ ಲಾಂಛನ,Non-depressive
Step Super bossu,Non-depressive
Waiting for Hindi version,Non-depressive
ಅನಿಸುತ್ತೆ ಬಂದಹಾಗಿದೆ ರಚಿಸಲು ಹೊಸ ಶಾಸನnಮೆರೆಯಲಿ ಗಗನದಿ ನಿಮ್ಮದೆ ಲಾಂಚನ,Non-depressive
ರಣಧೀರ ನೆನಪಾದ ರಕ್ಷಿತ ಜಾದಲಿnರಣಭೇಟೆಯಾಡುವ ರಾಕ್ಷಸ ದಾರಿಯಲಿnರಕ್ತಚರಿತ್ರೆಯೋ ರಕ್ಕಸನ ಕಥೆಯೋnನಿಗೂಢ ಮನೆಯೊಳಗೆ ನಡುಕ ಹುಟ್ಟಿಸೋnಸಿನೆಮಾ ಪರದೆಯ ಹಳುಗುಣಿಯೊ.....,Non-depressive
Awesome song ..guru ವಿಜಯ್ sir ವಾಯ್ಸ್ superb,Non-depressive
ಶುದ್ದ ಕನ್ನಡದ ಸಂಗೀತಕ್ಕೆ ಸಾಮಾನ್ಯ ಕನ್ನಡಿಗ ನಿಂದ ಧನ್ಯವಾದಗಳು,Non-depressive
up......,Non-depressive
VIKRANTH DHANUSH  ನೀವೂ ಮಾಡಿರೋ ಪದ ಆಂಗ್ಲಭಾಷೆಯಲ್ಲಿ ಇದೆ ಅದು ಹಾಗೆ..,Non-depressive
ರಕ್ಷಿತ್ ಶೆಟ್ಟಿ ರವರ ಚಿತ್ರ ಮತ್ತು ಅಜನೀಶ ರವರ ಸಂಗೀತದ ಈ ಹಾಡು ಕೇಳತಾ ಇದ್ರೆ... ಹಂಸಲೇಖ ಹಾಗೂ ರವಿಚಂದ್ರನ್ ರವರ ಹಾಡುಗಳೇ ನೆನಪಾಗುತ್ತೆ... ಚಿತ್ರತಂಡಕ್ಕೆ ಶುಭವಾಗಲಿ...nನಾಗಾರ್ಜುನ ಶರ್ಮಾರವರ ಸಾಹಿತ್ಯ,Non-depressive
Kannada industry alli hosa dakale baryok bandavn yar avnu.......avane sreemannarayana,Non-depressive
His gun is like a flair gun,Non-depressive
Different song,Non-depressive
Waiting for the film.....ನೋಡಲು ಕಾತುರನಾಗಿದ್ದೇನೆ,Non-depressive
Making ತುಂಬಾ ಚನ್ನಾಗಿದೆ  Lyrics Not good,Non-depressive
Astu sala kelidru kelbeku ansute bro super song,Non-depressive
Hit bidu guru,Non-depressive
ಸೂಪರ್ .. ತುಂಬಾ ಚೆನ್ನಾಗಿದೆ ..,Non-depressive
Rocking star and simple star,Non-depressive
ಚೆನ್ನಾಗಿದೆ ಅನ್ನೋರು ಲೈಕ್ ಮಾಡಿ,Non-depressive
Idu Charitre srustiso avatara ......ASN,Non-depressive
4.19 ....SRK Pose,Non-depressive
ASN asli sir benga ayti re song,Non-depressive
ಅಚ್ಚ ಕನ್ನಡದ ಹಾಡು ಕೇಳಿ ಅದ್ಭುತ,Non-depressive
Video noddor like kodro,Non-depressive
ಏನು ಗುರು ನೀನು .... ಹಾಲಿವುಡ್ ಫಿಲ್ಮ್ ಥರ ಮಾಡಿರ .... ನಿಮ್ಗೆ ಒಂದ್ ಸಲಾಂ,Non-depressive
Same feelings for me,Non-depressive
I felt same,Non-depressive
Promotion ond bittu mikid ellanu chanag madtidira.,Non-depressive
Jonny andre Jayarama irbahuda??,Non-depressive
s** tara ide,Non-depressive
Super song anna....liked it,Non-depressive
@ನಾನು ನೀನು Thank you bro..,Non-depressive
idu charithre srishtisuva comment guru..,Non-depressive
Slow poison song annoru like maadi,Non-depressive
Yes hange kick kodta hogutte.. ಒಳ್ಳೆ synch ಮಾಡಿದ್ದಾರೆ..,Non-depressive
@Syed Akbar yes bro,Non-depressive
Spr song guruuu,Non-depressive
Nkn ಚಿಂದಿ,Non-depressive
Excellent,Non-depressive
Just say WOW,Non-depressive
Views struck aagide guru,Non-depressive
uff  kedu,Non-depressive
Wat dat means bro,Non-depressive
@manju Vivek means awesome,Non-depressive
Kannadada saaalugalu sakkatagiddave all the best natayana...,Non-depressive
YASH BOSS DID IT,Non-depressive
Sumniru bro yak nenpustiya adunna madyaratrili. Goose bumps barutte. Hegego aagutte,Non-depressive
465 Lashmika fans found🤣,Non-depressive
Vijaya prakash voice is superb just I cont yappa super super,Non-depressive
Neevenu promotion maadilla andru Kannada dalli navu guarantee nodtivi........north Alli promote madrappa .......Valle market idae Alli enta films gae ........madrappa 50 crore plus  min collection agutte,Non-depressive
Gauri Keshav ಆಂಗ್ಲ ಭಾಷೆ ಬಳಸೋ ಕಾಲದಲ್ಲಿ ಅಚ್ಚ ಕನ್ನಡದಲ್ಲಿ ಸಾಹಿತ್ಯ ಬರೆದಿರುವ ಬರಹಗಾರರಿಗೆ ಕೋಟಿ ಕೋಟಿ ನಮನಗಳು,Non-depressive
ಆಂಗ್ಲ ಭಾಷೆ ಬಳಸೋ ಕಾಲದಲ್ಲಿ ಅಚ್ಚ ಕನ್ನಡದಲ್ಲಿ ಸಾಹಿತ್ಯ ಬರೆದಿರುವ ಬರಹಗಾರರಿಗೆ ಕೋಟಿ ಕೋಟಿ ನಮನಗಳು,Non-depressive
@10 R Amma akka antha baiyokke ellrugu baruthe.. nim manelu hengsru iddare hushaaru,Non-depressive
@Troll Stupid Fans heno helkodthidallla  adunna helkodo munche neenu kaltho henge irbeku antha suvar gandu anthidde ivga ninge baididke thika huritha,Non-depressive
@10 R Nim amman/akkan bagge baidna loude... Suvar gandu andre Neenu adkke baide... Ella nim DBabes Thara ne,Non-depressive
@10 R Lo Kanda... Baiyoke ninthre nim appa kano naanu,Non-depressive
@Troll Stupid Fanslo gaandu thulle school ge henu raja kottavra child nan magane balegara fanu hogu school ge hogi hodkondiru sumne yake baiskothiya,Non-depressive
@Troll Stupid Fans ninnam thullu oor shenda alla ninnamun minda,Non-depressive
@10 R hogi ballegaarnn tunne unn... Aa balegaaran bhikshe majestic cinema nim dBabes ge .. Nim amma majestic Sule ansuthe adkke isht harkottiddiya bewarsi sulemundemagane... Nin ammana Kellu Nene hege malgisi keydiddini anta ...,Non-depressive
@Troll Stupid Fans neenu Darshan ge huttirbeku adike avn bagge ne mathadthidiya nimman thulna keyya soole magane.nim amman thull ge kathe thunne sigaka hogi bale akolo aaa gaandu lucha thara,Non-depressive
ನಮ್ಮ ಚಂದನವನದ ಚಲನಚಿತ್ರಗಳು ತುಂಬಾ ವಿಭಿನ್ನವಾಗಿ ವಿಶಿಷ್ಟವಾಗಿ ಸುಂದರವಾಗಿ ಮೂಡಿ ಬರುತ್ತವೆ ಇದು ನಮ್ಮ ಹೆಮ್ಮೆಯ ಕನ್ನಡದ ಸಿನಿಮಾಗಳು ಯಾವ ಪರ ಬಾಷೆ ಚಲನಚಿತ್ರಗಳಿಗೂ ನಮ್ಮ ಕನ್ನಡ ಸಿನಿಮಮಾಗಳು ಕಮ್ಮಿ ಇಲ್ಲ ಕನ್ನಡವೇ ಸತ್ಯ ಕನ್ನಡವೇ ನಿತ್ಯ,Non-depressive
@Troll Stupid Fans halkat sulemagne nin Amman thullu sulemagne gaandu nayi sulemakla d boss bagge matadidre sulemagne Ninnamman keythini ashte nayi rande soole maga Nim Amman kalisu keythini soole rande magne,Non-depressive
Hands up,Non-depressive
ಸಾಹಿತ್ಯ ಅಧ್ಬುತ nಸಿನಿಮಾ 100 ದಿನವು ಅಧ್ಬುತ nಯಶಸ್ಸು ಕಾಣಲಿ,Non-depressive
Hi friends nanna atira ondu kate ide adanna short movie maadbeku antha ase adre adu agtailla please saport maadi 7875182258 idu nanna no,Non-depressive
Superbly song by Vijay prakash,Non-depressive
Sakat  agide song music,Non-depressive
First  song kelide,Non-depressive
Super song asn bgm,Non-depressive
ಜೈ ಕನ್ನಡ,Non-depressive
Hands up..Hands up...tan tan Tanana..Chindi Guru Chindi..,Non-depressive
ಸಖತ್ song. ವಿಜಯ್ ಪ್ರಕಾಶ್ ಧ್ವನಿ,Non-depressive
Hindi me Kab aayga,Non-depressive
BOSS VIDEO SONG MOSTER HIT,Non-depressive
Rakshit anna niii,Non-depressive
@Troll Stupid Fans avre enu heltilla,Non-depressive
@Gajendra hv neen kano show off gandu... Flirt maadoke bartaane bewarsi... Nimanta chool bewarsi gallindaane hudugiru comment maadoke hogolla jasthi... Jeevndalli hudgirna nodillveno thukaali,Non-depressive
@Troll Stupid Fans hudgiru comment madodunne nodok bartiya bevarsi  madak kyaame ilvenoo lofer,Non-depressive
@Gajendra hv neen en maadirodu mele,Non-depressive
ಅವನೇ ಶ್ರೀಮನ್ನಾರಾಯಣ ಪಾರ್ಟಿ 2 ಬರುವಂತಾಗಲಿ,Non-depressive
ಸಾಂಗ್ ಚಿಂದಿ ಗುರು,Non-depressive
ನಿಮ್ಮ ನಾಯಕರಿಗೆ ಹೇಗೆ ಬೇಕಾದರೂ ಹೊಗಳಿಕೊಳ್ಳಿ ಆದರೆ ಇಲ್ಲಿ ರಶ್ಮಿಕಾ ಮಂದಣ್ಣನವರನ್ನು ಎಳೆದು ತರುವುದು ಏಕೆ,Non-depressive
Enna views beku .share madi frnds,Non-depressive
ನಿಜವಾದ ಕನ್ನಡಿಗರು ಲೈಕ್ ಮಾಡಿ ಈ ಸಿನಿಮಾ ನಮ್ಮ ಸಿನಿಮಾ ಎಂದು ಗೆಲ್ಲಿಸೋಣ,Non-depressive
Yapppaaaa!  Yak guru istond hype e song ge?,Non-depressive
ಅದು ಅನವರತ ನಾನು ಅಜ್ಞಾತnಈ ಪದಗಳು ಬೇರೆ ಯಾವುದಾದ್ರೂ ಕನ್ನಡ ಸಿನಿಮಾ ಹಾಡುಗಳಲ್ಲಿ ಇದ್ದರೆ ಕಾಮೆಂಟ್ ಮಾಡಿ,Non-depressive
@Mithun KUDLA well said bro,Non-depressive
Telugu r we joke of u,Non-depressive
@satishnithyanandam nin yogyathege meeri mathgal aadbardu.,Non-depressive
@satishnithyanandam lo kaidhi,Non-depressive
@satishnithyanandam  le murkha  nin rajkumar movie nodu ogu .compare madila helid aste kano konga..nbgm  gu songs vyatyasa gotta ninge.nnin hamsalekha songs kelu,Non-depressive
@TROLL MONSTER_KANNADA ಲೋ ಗಾಂಡುಗೆ ಹುಟ್ಟಿದ ರಂಡಿ ಮಗನೇ,Non-depressive
@Nandi Parthasarathi hogo ninna akkna tullu ninna tara kelsa ilva nange yenu yavglu comments madkondu tika muchkondu sidege hogo,Non-depressive
@Nandi Parthasarathi ninna akkna tullu haritini nodo iga sulemgne,Non-depressive
ಏ ನಂದಿನಿ ರಂಡಿಮಗಳ D Boss Bagge matadadre hudukondu Bandu Hoditini Jaag helu,Non-depressive
@VINOD KALMANI nhu neen iro jagane helu.... naane bandu hoditini.... illa tumkur main road bustop ge bandu partha yaaru antha kelu,Non-depressive
@Nandi Parthasarathi gaandu sule,Non-depressive
@Nandi Parthasarathi ಅಲಾ ಹಾದರಗಿತ್ತಿ ನಿಮ್ಮದು ದೊಡ್ಡ ತುಲ್ಲು ಬಿಡೆ,Non-depressive
@Vasantha Setty illi gojjekesari Yash du nayinu musalla,Non-depressive
@Nandi Parthasarathi ನಿಮ್ಮ ಅಕ್ಕುನ್,Non-depressive
@Nandi Parthasarathi ನಿಂದು ನಾಯಿ ತುಲ್ಲು,Non-depressive
@Nandi Parthasarathi ಹಡಿತೀನಿ ಬಂದ್ರೆ ತುಲ್ಲರೆ no ಹಾಕೆ ಬೇವರ್ಸಿ,Non-depressive
@Nandi Parthasarathi ಡಗಾರ್ ಸೂಳೆ ನಿನ್ ತುಲ್ಲಗೆ ಬಕಾರ್ಡಿ ಬಿಯರ್ ತುರ್ಕಾ,Non-depressive
@Nandi Parthasarathi tunnel unnu gandu,Non-depressive
@Sammy Gunda s bro,Non-depressive
@TROLL MONSTER_KANNADA guru Bari mathadak aste yav sule makligu munde bandu mathadastu dhum Ella BOSS always King,Non-depressive
@TROLL MONSTER_KANNADA nim Amman kalsu thoristhini,Non-depressive
@TROLL MONSTER_KANNADA nin yavano helake sule magane,Non-depressive
@Nandi Parthasarathi nin Amman sule magane nin number send gandu,Non-depressive
@Ŕävîñđŕå_02_GøWđřú ಏನ ನಿಂದು ಮುಕುಳ್ಯ,Non-depressive
@Nandi Parthasarathi ನಂದಿನಿ ನಂದಿನಿ ನಿನ್ ಹಾಲ್ ಕೊಡೆ,Non-depressive
@Nandi Parthasarathi ನಂದಿನಿ ನಂದಿನಿ ನಿನ್ ತುಲ್ಲು ಕೆಂಗೇರಿ ಮೋರಿ,Non-depressive
@Ŕävîñđŕå_02_GøWđřú ಲೋ boss fan agi ಯಾಕೋ ನೆಗೆಟಿವ್ cmt hakiya loude,Non-depressive
@Nandi Parthasarathi ನಂದಿನಿ ಅವ್ರೆ ನಿಮ್ಮ ತುಲ್ಲುಗೆ ಗಬ್ಬು ವಾಸ್ನಿ,Non-depressive
@Nandi Parthasarathi ನಂದಿನಿ ನಂದಿನಿ ನಿನ್ ಕೊಜ್ಜೆ,Non-depressive
@Nandi Parthasarathi ಉಮ್ಮ್ ನಿನ್ ತುಲ್ಲುಗೆ ನನ್ ರಸ,Non-depressive
@Nandi Parthasarathi ನಿನ್ ತುಲ್ಲ್ ನೋಡ್ಬೇಕ್ ನಾನು plz send ur address,Non-depressive
@Nandi Parthasarathi ಹಾದರಗಿತ್ತಿ,Non-depressive
@TROLL MONSTER_KANNADA ಲೋ ಬೀದಿ ಸೂಳೆ ಮಗನೆ..... ನಿಂಗೆ ಅಷ್ಟು ತಾಕತ್ ಇದ್ರೆ.... ನೀನು ಒಬ್ನೆ ಅಪ್ಪನಿಗೆ ಹುಟ್ಟಿದ್ರೆ..... ನೀನ್ ಹೇಳೋ ನಿನ್ ತುಣ್ಣೆ ನಿಂಗೆ ಗಟ್ಟಿಗೆ ನಿಂತಿದ್ರೆ.... ನನ್ ಅಡ್ರೆಸ್ ಕೊಡ್ತೀನಿ ಬಾರೋ.... ಪಾರ್ಥಸಾರಥಿ,Non-depressive
@Nandi Parthasarathi ನಿಮ್ಮ ಅಪ್ಪ ಹುಚ್ಚಾ ವೆಂಕಟ್ ಅಂತೇ ಹೌದ,Non-depressive
@Nandi Parthasarathi ನಿಮ್ಮ ಅಪ್ಪ ಗಂಡ್ಸ...?? 🤔🤔🤔,Non-depressive
@TROLL MONSTER_KANNADA ಲೋ ಬೋಳಿಕೆ,Non-depressive
