Text,Label
ಸೂಪರ್ ಸಾಂಗ್  ಹುಲಿಯ,Neutral
Bere Level #ASN #'Hands Up',Neutral
Supar stups ser,Neutral
Super song..nnn Loved it,Neutral
ರಕ್ಷಿತ್  ಶೆಟ್ಟಿ  ಸೈಲೆಂಟ್  ಕಿಲ್ಲರ್,Neutral
Pakka kannadigana Movie super,Neutral
ಆಶ್ವತಾಮ ಇನೂ ಬದಕಿದಾನಾ,Neutral
ಬೆಂಗಳೂರಿಗೂ ಬಂದಿದ್ದರು ಅಶ್ವತ್ಥಾಮ,Neutral
ನಮ್ ಮನೆಗೂ ಬಂದಿದ್ರು 2 ಬಿಯರ್ ಕುಡ್ಸಿ ಕಳ್ಸ್ದೆ,Neutral
Anna aswathama ge kannada barutta,Neutral
ಮಹಾಭಾರತದ ಕಾಲದ ಭಾಷೆ ಯಾವುದಾಗಿತು,Neutral
ಅಶ್ವತ್ಥಮ್ ನಿಗೆ  ಎಷ್ಟು ಭಾಷೆ ಬರುತ್ತವೆ ಅಥವಾ ಯಾವ ಭಾಷೆ ಬರುತ್ತೆ?,Neutral
Nijana edhu,Neutral
HOWDU bro nan nodidini TV yalli barthavne,Neutral
Doctor Avrige avana bahse hege gottu.,Neutral
Super move,Neutral
Super  song,Neutral
Super movie guru,Neutral
Movie is ossum,Neutral
Singer voice awesome,Neutral
Kannada super song,Neutral
Super song,Neutral
ರಶ್ಮಿಕಾ ಗಿಂತ ಒಳ್ಳೆ ಹುಡುಗಿ ಸಿಗಲಿ ಒಳ್ಳೇದು ಅಗುಲಿ ನಿಮಗೆ,Neutral
ಈ ಹಾಡಿಗೆ ಅಚ್ಚ ಕನ್ನಡದಲ್ಲಿ ಸಾಹಿತ್ಯ ಬರೆದಿರುವ ನಾಗಾರ್ಜುನ ಶರ್ಮಾ,Neutral
@Sanju Sp adhu gun hesru,Neutral
Super song alva,Neutral
Deserves more views.,Neutral
ಎಂಥ lines,Neutral
Film benki ide gurunKannada film industry li ide Tara saviraru cinema barli,Neutral
May be after hamsaleka,Neutral
Super songu guru,Neutral
"Meeting session same as always, no changes.",Neutral
"Bore aaytu but that's okay, nothing new happened.",Neutral
"Nanna day normal, just like any other.",Neutral
"Bore aaytu but that's okay, nothing new happened.",Neutral
"Meeting meeting same as always, no changes.",Neutral
"Office project was routine, pretty usual.",Neutral
"session went fine, no surprises.",Neutral
"Nanna day neutral, just like any other.",Neutral
"Adhe movie repeated today, nothing interesting.",Neutral
"Work at mall was normal, just routine stuff.",Neutral
"Adhe movie repeated today, nothing interesting.",Neutral
"session went fine, no surprises.",Neutral
"Nale visit ide, but nothing exciting.",Neutral
"Adhe class repeated today, nothing interesting.",Neutral
"meeting went fine, no surprises.",Neutral
"Meeting meeting same as always, no changes.",Neutral
"Office task was routine, pretty usual.",Neutral
"Bore aaytu but that's okay, nothing new happened.",Neutral
"Adhe work repeated today, nothing interesting.",Neutral
"update went fine, no surprises.",Neutral
"session went fine, no surprises.",Neutral
"discussion went fine, no surprises.",Neutral
"Meeting discussion same as always, no changes.",Neutral
"work was ok, not much happening around.",Neutral
"work was ok, not much happening around.",Neutral
"discussion went fine, no surprises.",Neutral
"Office presentation was routine, pretty usual.",Neutral
"Office report was routine, pretty usual.",Neutral
"Ivattu project calm ide, nothing special.",Neutral
"work was ok, not much happening around.",Neutral
"shopping was ok, not much happening around.",Neutral
"Office report was routine, pretty usual.",Neutral
"Office assignment was routine, pretty usual.",Neutral
"Adhe class repeated today, nothing interesting.",Neutral
"Adhe class repeated today, nothing interesting.",Neutral
"Office report was routine, pretty usual.",Neutral
"Work at park was normal, just routine stuff.",Neutral
"Nanna day average, just like any other.",Neutral
"Adhe project repeated today, nothing interesting.",Neutral
"Adhe project repeated today, nothing interesting.",Neutral
"Ivattu movie calm ide, nothing special.",Neutral
"Ivattu shopping calm ide, nothing special.",Neutral
"Ivattu movie calm ide, nothing special.",Neutral
"Meeting meeting same as always, no changes.",Neutral
"Work at mall was normal, just routine stuff.",Neutral
"work was ok, not much happening around.",Neutral
"Nanna day normal, just like any other.",Neutral
"Bore aaytu but that's okay, nothing new happened.",Neutral
"shopping was ok, not much happening around.",Neutral
"Meeting event same as always, no changes.",Neutral
"Ivattu meeting calm ide, nothing special.",Neutral
"Adhe shopping repeated today, nothing interesting.",Neutral
"project was ok, not much happening around.",Neutral
"Nanna day okay, just like any other.",Neutral
"Meeting update same as always, no changes.",Neutral
"Meeting session same as always, no changes.",Neutral
"Ivattu class calm ide, nothing special.",Neutral
"Work at school was normal, just routine stuff.",Neutral
"Office report was routine, pretty usual.",Neutral
"Office report was routine, pretty usual.",Neutral
"Ivattu school calm ide, nothing special.",Neutral
"Nale lunch ide, but nothing exciting.",Neutral
"Nale lunch ide, but nothing exciting.",Neutral
"Meeting session same as always, no changes.",Neutral
"Office presentation was routine, pretty usual.",Neutral
"Meeting update same as always, no changes.",Neutral
"Bore aaytu but that's okay, nothing new happened.",Neutral
"Adhe class repeated today, nothing interesting.",Neutral
"Nanna day okay, just like any other.",Neutral
"Office project was routine, pretty usual.",Neutral
"Adhe work repeated today, nothing interesting.",Neutral
"meeting went fine, no surprises.",Neutral
"Nanna day okay, just like any other.",Neutral
"Adhe work repeated today, nothing interesting.",Neutral
"Office task was routine, pretty usual.",Neutral
"Work at park was normal, just routine stuff.",Neutral
"Nale call ide, but nothing exciting.",Neutral
"meeting was ok, not much happening around.",Neutral
"Office assignment was routine, pretty usual.",Neutral
"movie was ok, not much happening around.",Neutral
"shopping was ok, not much happening around.",Neutral
"Ivattu work calm ide, nothing special.",Neutral
"Bore aaytu but that's okay, nothing new happened.",Neutral
"Work at store was normal, just routine stuff.",Neutral
"Bore aaytu but that's okay, nothing new happened.",Neutral
"Bore aaytu but that's okay, nothing new happened.",Neutral
"Bore aaytu but that's okay, nothing new happened.",Neutral
"Nanna day okay, just like any other.",Neutral
"Nale dinner ide, but nothing exciting.",Neutral
"discussion went fine, no surprises.",Neutral
"Adhe school repeated today, nothing interesting.",Neutral
"Office assignment was routine, pretty usual.",Neutral
"Work at school was normal, just routine stuff.",Neutral
"Adhe school repeated today, nothing interesting.",Neutral
"Office assignment was routine, pretty usual.",Neutral
"Office task was routine, pretty usual.",Neutral
"Ivattu class calm ide, nothing special.",Neutral
"update went fine, no surprises.",Neutral
"Office task was routine, pretty usual.",Neutral
"Office presentation was routine, pretty usual.",Neutral
"Work at mall was normal, just routine stuff.",Neutral
"Ivattu class calm ide, nothing special.",Neutral
"Meeting meeting same as always, no changes.",Neutral
"Office project was routine, pretty usual.",Neutral
"Adhe work repeated today, nothing interesting.",Neutral
"Adhe shopping repeated today, nothing interesting.",Neutral
"Office report was routine, pretty usual.",Neutral
"Meeting meeting same as always, no changes.",Neutral
"discussion went fine, no surprises.",Neutral
"Adhe class repeated today, nothing interesting.",Neutral
"Nanna day usual, just like any other.",Neutral
"movie was ok, not much happening around.",Neutral
"shopping was ok, not much happening around.",Neutral
"Adhe class repeated today, nothing interesting.",Neutral
"Bore aaytu but that's okay, nothing new happened.",Neutral
"event went fine, no surprises.",Neutral
"Adhe shopping repeated today, nothing interesting.",Neutral
"Meeting session same as always, no changes.",Neutral
"Bore aaytu but that's okay, nothing new happened.",Neutral
"Meeting event same as always, no changes.",Neutral
"Nale meeting ide, but nothing exciting.",Neutral
"Nale outing ide, but nothing exciting.",Neutral
"Ivattu shopping calm ide, nothing special.",Neutral
"meeting went fine, no surprises.",Neutral
"class was ok, not much happening around.",Neutral
"Nanna day normal, just like any other.",Neutral
"Office assignment was routine, pretty usual.",Neutral
"Work at park was normal, just routine stuff.",Neutral
"Ivattu school calm ide, nothing special.",Neutral
"Meeting discussion same as always, no changes.",Neutral
"Adhe work repeated today, nothing interesting.",Neutral
"Office project was routine, pretty usual.",Neutral
"Ivattu project calm ide, nothing special.",Neutral
"Nale lunch ide, but nothing exciting.",Neutral
"Work at store was normal, just routine stuff.",Neutral
"Meeting discussion same as always, no changes.",Neutral
"Ivattu school calm ide, nothing special.",Neutral
"update went fine, no surprises.",Neutral
"Office assignment was routine, pretty usual.",Neutral
"Bore aaytu but that's okay, nothing new happened.",Neutral
"Nale lunch ide, but nothing exciting.",Neutral
"Work at office was normal, just routine stuff.",Neutral
"Nanna day neutral, just like any other.",Neutral
"Adhe movie repeated today, nothing interesting.",Neutral
"Adhe meeting repeated today, nothing interesting.",Neutral
"Bore aaytu but that's okay, nothing new happened.",Neutral
"Work at office was normal, just routine stuff.",Neutral
"Work at school was normal, just routine stuff.",Neutral
"Ivattu shopping calm ide, nothing special.",Neutral
"Ivattu work calm ide, nothing special.",Neutral
"Nanna day okay, just like any other.",Neutral
"Bore aaytu but that's okay, nothing new happened.",Neutral
"movie was ok, not much happening around.",Neutral
"school was ok, not much happening around.",Neutral
"Ivattu work calm ide, nothing special.",Neutral
"session went fine, no surprises.",Neutral
"Office assignment was routine, pretty usual.",Neutral
"Work at mall was normal, just routine stuff.",Neutral
"project was ok, not much happening around.",Neutral
"Nanna day normal, just like any other.",Neutral
"session went fine, no surprises.",Neutral
"Office task was routine, pretty usual.",Neutral
"Bore aaytu but that's okay, nothing new happened.",Neutral
"Adhe shopping repeated today, nothing interesting.",Neutral
"Nanna day average, just like any other.",Neutral
"Bore aaytu but that's okay, nothing new happened.",Neutral
"Meeting update same as always, no changes.",Neutral
"Office report was routine, pretty usual.",Neutral
"Adhe shopping repeated today, nothing interesting.",Neutral
"Office report was routine, pretty usual.",Neutral
"Nale call ide, but nothing exciting.",Neutral
"Nale meeting ide, but nothing exciting.",Neutral
"Ivattu project calm ide, nothing special.",Neutral
"Nale outing ide, but nothing exciting.",Neutral
"Meeting update same as always, no changes.",Neutral
"Work at school was normal, just routine stuff.",Neutral
"Ivattu shopping calm ide, nothing special.",Neutral
"Nale call ide, but nothing exciting.",Neutral
"Nale lunch ide, but nothing exciting.",Neutral
